amount_usd,amount_src,fee,exchange_rate_src_to_dest,new_device,location_mismatch,ip_risk_score,account_age_days,device_trust_score,chargeback_history(count),risk_score(internal),txn_velocity_1h,txn_velocity_24h,corridor_risk,transaction_year,home_country_CA,home_country_UK,home_country_US,source_currency_CAD,source_currency_GBP,source_currency_USD,dest_currency_CAD,dest_currency_CNY,dest_currency_EUR,dest_currency_GBP,dest_currency_INR,dest_currency_MXN,dest_currency_NGN,dest_currency_PHP,dest_currency_USD,channel_ATM,channel_mobile,channel_web,ip_country_CA,ip_country_UK,ip_country_UNKNOWN_MISMATCH,ip_country_US,kyc_tier_enhanced,kyc_tier_low,kyc_tier_standard,is_fraud
138.99903413427893,111.20003272047074,2.0117203258733936,1.157407,0,0,0.5567687066505659,4,0.892,0,0.407,1,2,0.05,2024,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1004.3064869820873,803.4453602267267,12.979339319778619,1388.888889,1,1,1.0,72,0.05537431612480939,0,0.780019252506297,4,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
926.7243862420244,926.7243862420244,14.881999153093563,1111.111111,0,1,1.0,9,0.19010387935837203,0,0.5379882348889184,4,6,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
158.27795238009412,176.00027414213739,3.280001565484957,11.664632604683314,0,1,1.0,15,0.27126225903328305,0,0.4728207736412006,6,7,0.13300955674903328,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
162.58301990555026,130.0641599416017,3.27,104.166667,0,0,0.6602565191353802,4,0.892,0,0.407,0,0,0.0,2024,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
410.13731625784294,328.10962132373925,5.129148571840181,1388.888889,1,1,0.9619811745048457,13,0.1734772701476903,0,0.38006920561745605,4,6,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
813.5124283192538,650.8139852785552,11.461229372302867,3.2202173774903518,1,1,1.0,28,0.2751704926085756,0,0.3733738053208947,3,5,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
595.7376972973963,595.7376972973963,10.49353733301369,1.630837610389678,1,0,0.994946667123301,6,0.1404255997808155,0,0.5322313334931554,5,6,0.010106665753397914,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
665.4166480648071,665.4166480648071,11.797170776884752,7.043160568660452,1,1,1.0,13,0.35160493226170125,1,0.4953950677382987,4,7,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124.76841521257874,117.42289550699263,3.177316430468064,93.23071870510728,1,1,1.0,249,0.17740364503982933,0,0.8052280507085958,4,5,0.0308779716561677,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
327.22767240987946,327.22767240987946,6.09741223971634,58.823529,1,0,0.9997412239716341,23,0.170679610631547,1,0.3444528580496403,6,8,0.09969193329956441,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
502.03701019313706,401.6256081545096,7.031393413401701,1388.888889,0,0,1.0,52,0.13821489824173908,0,0.8194043233420982,3,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
809.3497045384026,647.4826547498095,11.035358825855456,5.702995259220584,0,1,0.6368415011406384,15,0.6170897615209558,0,0.3887320587072272,1,2,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
224.68732946988862,179.74986357591092,3.265476949064588,1388.888889,0,0,0.7253192276498889,15,0.46126789761024467,0,0.6403586580035636,3,4,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
166.3938718134949,224.85853948485516,4.757137034801438,61.666667,0,1,0.9706539374029007,11,0.38936501687132874,0,0.6562758004729932,5,7,0.12,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
719.6453896373424,719.6453896373424,12.468975580494517,1111.111111,0,0,1.0,17,0.3116510285185981,1,0.6331675448024081,4,6,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
399.97539898840887,319.9817488485482,5.807642597717949,1388.888889,1,1,0.8118897311557134,31,0.2533346019506689,0,0.6553802339160258,3,4,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
104.03877284914121,104.03877284914121,2.5074544253306175,5.668585902882283,0,0,0.28220184990849156,298,0.336,0,0.166,0,0,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
947.4509104968729,947.4509104968729,15.07788116089065,30.857357095358587,0,1,0.9744590818070261,15,0.16090367984727044,0,0.715436664975754,4,6,0.1672552330859309,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
950.5521058497981,950.5521058497981,15.791208660712558,1111.111111,0,1,1.0,22,0.09487950230450416,0,0.5115789948172844,6,8,0.2348456941230306,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
531.172596846707,531.172596846707,9.123294570879318,1111.111111,0,1,0.9765929297557335,10,0.1830405342565849,0,0.5292535716100146,5,8,0.18876669551827777,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
446.1531659770692,446.1531659770692,7.576836179443167,9.494899228743066,0,1,0.8350755535492975,26,0.21743559768306514,0,0.39550635672911877,3,4,0.04658191027841632,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1556.3340361372188,1245.0634000572536,20.997767224899185,21.191653865741433,0,1,1.0,57,0.29920623089521375,1,0.7385370478871691,3,4,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
213.00844499590397,235.62973419251367,4.328297725389122,76.38609107920126,0,0,0.5681947959732807,275,0.6535185414959991,0,0.33972562172537635,1,2,0.03847703336064015,2025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1652.705904920275,1652.705904920275,25.592736222134057,17.241379,1,0,1.0,18,0.12283710559302496,0,0.396775094645016,4,6,0.09315944466485274,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1254.4223910535977,1003.5389125113267,16.782449438407717,4.0719155675620655,1,1,1.0,31,0.182750414439281,0,0.49763822061306373,4,5,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
700.8679580829994,897.3710662401996,14.136174314301881,872.6320125267164,0,0,1.0,10,0.16189926686263983,1,0.4798658702769838,7,9,0.043623857169803076,2025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
52.86667873756248,42.2989485712317,1.7451069343729206,13.625186069516669,0,0,0.3300883687104432,4,0.892,0,0.407,0,0,0.0,2023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
74.0,100.0,2.4842405814610466,61.666667,0,1,0.9177150478503409,15,0.158454575408101,0,0.5548669315581316,3,5,0.12,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
280.6325060182377,224.50604611300201,4.7378392658158734,1388.888889,0,0,0.28362905753708517,4,0.892,0,0.407,0,0,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
4888.495956860172,4888.495956860172,74.87742515274896,797.6548445516341,1,1,1.0,24,0.18851099358771237,1,0.6314890064122877,4,7,0.20531788004388438,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
619.3452352402614,495.4726455349109,8.834641019945831,1388.888889,1,1,0.7762221473253641,18,0.09956666772434584,0,0.42640955711695344,4,5,0.12989743427023717,2025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
399.29901348656836,399.29901348656836,6.733736111386862,1111.111111,0,1,0.8935138935766537,15,0.12041666832117191,0,0.4828236121313893,3,6,0.1565972153284504,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1058.906061985165,1058.906061985165,16.541294805729294,58.823529,1,1,0.9440441381124,13,0.16201530823354374,0,0.698884041072383,4,7,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
122.37968164058498,122.37968164058498,3.8971939597618848,8.389015303521175,0,0,0.1794972107756309,1010,0.8713127653543007,0,0.11723301670904791,0,0,0.024680013640039113,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
464.7316450641532,464.7316450641532,8.014927480347009,4.038100310552399,1,1,0.9967874042197725,23,0.11235763508620876,0,0.5790870235835888,6,8,0.03381679768660444,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
911.1554896927802,911.1554896927802,15.027101492193692,17.241379,0,0,0.9343896520772795,20,0.17204189036781664,0,0.5229482603863973,4,6,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
790.8900753012252,790.8900753012252,13.10516356604068,19.19330788762271,1,0,0.8532289924569532,7,0.08913656792289516,1,0.5215647565983923,4,7,0.1953058490539265,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2778.9812057720947,2223.1864013602412,35.07937476740238,1388.888889,0,0,1.0,30,0.38589772304367964,0,0.5989617146534963,6,9,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
92.8941288380855,74.31437432838459,2.18808386107835,19.597781763056897,0,0,0.23817629290922238,4,0.892,0,0.407,0,0,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
993.4267332051256,794.7394313785518,13.261120361285327,1.4774526559498609,1,1,0.9988124170375537,19,0.06555185548586936,0,0.6730755468339136,4,6,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
469.27251021461564,469.27251021461564,7.549203708813175,17.241379,1,1,0.9879215946549997,21,0.24685165209447107,0,0.639236439808683,4,7,0.2,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
235.97759199667513,235.97759199667513,4.263193067889664,0.9284890394470952,1,1,0.9974937429394333,15,0.18462656426514168,2,0.520126424822639,7,9,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
753.6126123501091,753.6126123501091,12.313024005910481,16.430990645861954,0,0,0.9773268019122058,311,0.15441430616254065,0,0.3856141113950425,7,9,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
219.91751516539918,175.9332069233902,3.723255580724529,1388.888889,0,1,0.8337243561286156,16,0.4200575270179022,0,0.6626852891599213,4,5,0.22,2025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
238.58019494353056,190.86338144685098,3.7421068455228186,1388.888889,0,0,0.3197109646165181,4,0.892,0,0.407,0,0,0.22,2023,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
750.9062254317834,750.9062254317834,12.95399023461681,21.389442359285113,1,0,0.9921192866317994,19,0.1519319816299458,1,0.6931412587439758,5,8,0.1900244134579739,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
213.66182579186048,213.66182579186048,4.308346314316987,1111.111111,1,1,0.9744836206623427,13,0.09409360869639181,0,0.6439953326704484,5,8,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5183.671151041002,5183.671151041002,78.04567899947475,7.156161594191935,1,1,0.9890144922728407,83,0.08822924140675205,0,0.5337062021051396,3,6,0.0002634958698299439,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
860.0683249868678,1162.2520806719042,19.148324986867824,61.666667,0,1,1.0,10,0.35276220892524646,0,0.5645884136481967,4,6,0.12,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1003.6369592184201,1003.6369592184201,15.435947845716127,3.8159227379054093,1,1,1.0,34,0.3227233518857243,1,0.4242791094852322,5,6,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2233.852506482465,3018.721104870433,46.78244625333193,11.789926896060333,0,0,0.969737708508859,20,0.12935799540061677,0,0.4479844873516961,5,7,0.021852027596299475,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51.32703623613687,51.32703623613687,2.4197271054348377,1.9904083677602722,0,0,0.09545445558610303,265,0.5085330057531421,0,0.21887301789209193,0,0,0.014480638975116046,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2212.4931500086245,2989.8561437909925,46.24143917621882,5.736456559391367,0,0,0.9660648164257057,22,0.1313433424725915,0,0.4534441917996266,5,7,0.009939945164451135,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
615.1879388632259,615.1879388632259,10.269544098788204,1.7289517613174834,0,0,0.21762150926479418,263,0.522,0,0.223,0,0,0.011300168450803106,2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
221.39555759729558,221.39555759729558,3.252950197730036,1.0231869582837474,1,1,0.7590263788553521,17,0.2896040377010383,1,0.6954510996136177,3,4,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
605.1149862109099,605.1149862109099,9.78,1111.111111,0,1,1.0,8,0.3309466341220422,0,0.4435030853005334,4,5,0.12691866408097072,2023,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
114.06000581686355,91.24887719680763,2.4930881497520065,1388.888889,0,0,0.28502529393993875,4,0.8265592512399667,0,0.407,0,0,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12493.917769784794,9995.135136872132,151.2715114699109,450.7062594167765,0,0,0.18134256372790508,4,0.892,0,0.407,0,0,0.059342563727905084,2023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
484.29297402767935,654.4474284005091,11.466447837830483,61.666667,0,0,1.0,60,0.3442506584850835,1,0.3968357616764452,6,7,0.12,2023,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
957.1283304920398,1293.42299045597,19.417149519817585,14.127517870222952,1,1,0.9398880432172471,4,0.37962337334991736,0,0.5550660444195696,5,6,0.0033587034825875994,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
347.64283751714237,278.11059795654074,4.958268147172781,12.960809616339686,0,0,0.247133884593734,4,0.892,0,0.407,0,0,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1495.393024851825,1196.3150448411589,19.709495002666518,1388.888889,0,1,0.8265503385290423,10,0.4680752659871047,0,0.6891857469031739,4,6,0.22,2025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
841.981332594542,1137.8129542760248,18.67673587807141,61.666667,0,1,0.9768383112476693,36,0.34529771606823045,1,0.6473947718335213,3,5,0.12,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1306.6180306881602,1306.6180306881602,20.904359463186317,25.98714676738784,0,1,1.0,12,0.2779617594521613,0,0.4294722753482375,5,6,0.17896749502517828,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
241.72573318444387,326.6546623527113,5.333070644543938,55.24962824594817,0,1,1.0,12,0.1990402288871325,0,0.6191961910233228,4,6,0.0775434843648491,2025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1027.0768632579664,1027.0768632579664,16.392269201746647,1111.111111,0,1,1.0,27,0.26250349888709884,2,0.6316169379082315,3,4,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5600.876984997617,5600.876984997617,84.81873496319332,12.500253681159887,1,0,0.9948356424328985,122,0.14317334663831285,1,0.5080048655261795,3,5,0.10610258968906316,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
306.37087523415227,245.09664360275136,5.61843272978658,104.166667,0,0,0.3588139629262702,4,0.892,0,0.407,0,0,0.0,2024,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
531.4325199126272,531.4325199126272,8.520408959553988,58.823529,1,0,1.0,21,0.3442401097226079,0,0.7935646516982593,5,6,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1244.2822495187902,1244.2822495187902,20.31220812251899,1111.111111,0,0,1.0,22,0.1737044292263503,1,0.313906436858169,5,7,0.00885440622842179,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1072.8632770355148,858.2941347715565,13.981942817597213,1388.888889,1,1,1.0,17,0.10456456326778854,1,0.7933565778637263,4,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
572.2460468839313,572.2460468839313,9.259218345749838,17.241379,1,1,0.9783439278700711,65,0.17156244609997848,0,0.4967026264248009,6,8,0.06562446099978476,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6923.50484069381,5538.80717472494,83.88362186904081,1388.888889,0,1,0.9977902046566335,27,0.32746075696391674,0,0.7867801626627987,4,7,0.025587103975823318,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
521.8222060803525,521.8222060803525,9.35681847814229,58.823529,0,1,1.0,12,0.1301629257058628,1,0.6719256153926163,5,8,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
215.0897616887954,241.81182524214378,4.447430442788771,59.88670440339966,1,1,0.7833847465639316,23,0.19604222583075936,1,0.6456417022850546,7,8,0.04487332250772194,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85.72060039817005,105.15010143364941,2.5866991105954042,26.47445432818903,0,0,0.31124208014654925,615,0.5250449366961853,0,0.35662890865343544,5,5,0.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
592.0012417127114,592.0012417127114,9.413481447019622,9.969928706494596,0,0,0.9634147958607927,23,0.17920617657287416,0,0.49754699312970363,4,7,0.11086425496729507,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
161.99183170799904,218.90631060360826,4.294790136203293,822.222222,0,1,1.0,44,0.11219791017859851,0,0.4323925880733781,4,7,0.0,2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
536.4261508993981,724.9053459556073,11.553143316568706,61.666667,0,0,1.0,18,0.153673923668294,0,0.352278987278049,5,7,0.12,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1837.0772730989538,1837.0772730989538,28.057479925975006,45.05420982130151,0,1,0.9123787289115523,7,0.1964498272342575,0,0.7466462114504095,6,8,0.1331135335202689,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
200.53359801203896,200.53359801203896,4.207618918729508,11.75556160072991,0,0,1.0,8,0.18317827659374963,0,0.6313211144031758,6,8,0.13095270317622992,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
74.0,100.0,2.051394169040238,61.666667,1,1,1.0,38,0.05461936997659116,0,0.6767236393581553,3,4,0.12,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
129.96342021392752,117.40933867691942,2.4467176314398795,9.737867445672418,0,0,0.7233530155538536,4,0.6140574686280647,0,0.41553566315153734,5,5,0.13002184204566278,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
147.77991534760554,118.2215325094066,2.444026602050077,1.5828941064843216,0,0,0.3621935229791117,4,0.892,0,0.407,1,1,0.009994216945635476,2023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
199.7955236447211,199.7955236447211,3.733912988678658,17.241379,1,1,1.0,52,0.13261636192002058,0,0.7578951765264663,6,9,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534.3733311366084,534.3733311366084,9.158702669418075,1111.111111,1,0,1.0,74,0.21243430524144036,1,0.3172828473792798,5,6,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1338.665541045751,1338.665541045751,21.576586235754334,15.002164579002113,0,1,0.9914039119578095,20,0.13511379214152225,1,0.636262279163155,3,5,0.17181610477970355,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
613.9503562263212,613.9503562263212,9.575441779275106,1111.111111,0,0,1.0,20,0.26512895035046985,0,0.7090362044938543,4,6,0.21308147992176354,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
189.02690460520122,151.22446661372945,3.051737461906987,104.166667,0,0,0.30352093052754026,4,0.892,0,0.407,0,0,0.0,2024,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
751.5613732458902,1015.6205746944003,16.2945514467048,44.16841355077216,0,1,1.0,14,0.07418434907310249,1,0.3421847492017287,3,5,0.004227772399553231,2025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
376.87583693764714,376.87583693764714,6.401704584095802,58.823529,1,1,1.0,14,0.28837960781059657,1,0.5715213380624627,4,6,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
647.9719388896876,647.9719388896876,10.836211087895641,3.6092296892118414,0,1,0.9749303462169386,9,0.2786768318160132,0,0.6435321295331708,4,7,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1171.3440226834068,1171.3440226834068,18.68619486395882,0.9079657597254673,0,0,1.0,21,0.29595589116705606,0,0.3743278447025409,3,6,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
266.6460274068923,266.6460274068923,4.674458002394394,5.494154035028805,1,1,1.0,16,0.19943064792992662,0,0.5966281109080451,4,5,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
114.14026065248513,154.23906001678108,3.2933491259069365,61.666667,0,1,0.6924494512610261,61,0.16340363279206646,0,0.34136492848329475,3,4,0.12,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
167.622042566883,134.09663361139238,3.1852851635583432,5.307279683774167,0,1,0.7633954400286076,9,0.5571481082047207,0,0.4874644098194626,2,3,0.0,2023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1883.5172933717965,1883.5172933717965,29.89266298647198,21.67724556306918,0,0,0.9740936382637503,5,0.22877518394551932,1,0.8323674555366745,5,6,0.010667718150863249,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
570.764026890717,497.11835261303315,8.393370649647093,5.857810410292343,0,1,0.9892558902073234,4,0.43239514730921674,0,0.7765120146228544,5,7,0.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1291.4867607482518,1308.0833814577136,20.97974910833232,16.428694157166994,0,0,0.18987782980700801,1014,0.9188322859447409,0,0.09588464803884116,0,0,0.19018270934934678,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
307.6256312133295,264.43060333787486,5.723481140679445,89.82381563929383,0,0,0.5068108929322566,6,0.6351497726316734,0,0.37410292654395816,1,2,0.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1765.3599947907526,1412.2886639198302,22.233823956222935,1388.888889,1,1,1.0,15,0.14437813393801913,1,0.436904769464734,4,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
313.2796298055983,256.44505893436116,6.021400883227401,99.61266781268256,0,0,0.36907698297167973,4,0.8104474762178622,0,0.3965548491707606,0,0,0.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221.9222938309497,221.9222938309497,4.461973662811608,79.45816153012034,0,1,1.0,20,0.1950040329138378,0,0.8374501235033686,7,8,0.01581069954651479,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
607.111099807476,607.111099807476,9.631850481700186,1.0761608632030262,0,0,0.9611545279371619,21,0.13032940269622825,0,0.45135475915547973,3,6,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
124.7021104022286,105.38702639023236,3.0223284877840677,93.85578979350157,0,0,0.8342278497898103,246,0.25158882383205267,0,0.6734277591597524,3,4,0.022739663952015043,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
